ID	Name	Eccentricity	Perigee	Res_100	Res_200	Res_300	Res_400	Res_500	Res_600	Res_700	Res_800	Res_900	Res_1000
30710	FENGYUN 1C DEB	0.0259041	771.152	3.66428	0.916144	0.407182	0.22904	0.146587	0.101796	0.0747895	0.0572605	0.0452436	0.036647
30714	FENGYUN 1C DEB	0.0067274	844.917	3.49171	0.872986	0.387998	0.218251	0.139681	0.0970003	0.0712661	0.0545633	0.0431116	0.0349209
30715	FENGYUN 1C DEB	0.0074594	824.614	3.48015	0.870097	0.386716	0.217528	0.139219	0.0966798	0.0710301	0.0543825	0.0429692	0.0348055
30716	FENGYUN 1C DEB	0.0057954	755.354	3.43817	0.859599	0.38205	0.214904	0.137539	0.0955131	0.0701732	0.0537265	0.0424507	0.0343854
30717	FENGYUN 1C DEB	0.0057012	816.137	3.46292	0.865788	0.3848	0.216451	0.138529	0.0962014	0.0706784	0.0541132	0.0427565	0.0346327
30718	FENGYUN 1C DEB	0.0067239	801.289	3.47057	0.867702	0.38565	0.21693	0.138835	0.0964136	0.0708346	0.054233	0.0428508	0.034709
30719	FENGYUN 1C DEB	0.0019056	801.099	3.41932	0.854887	0.379955	0.213726	0.136785	0.0949898	0.0697886	0.0534318	0.0422181	0.0341966
30720	FENGYUN 1C DEB	0.0035278	791.982	3.41723	0.854362	0.379721	0.213594	0.136701	0.0949315	0.0697458	0.0533989	0.0421923	0.0341753
30721	FENGYUN 1C DEB	0.0058879	747.765	3.43206	0.858075	0.381372	0.214523	0.137295	0.095344	0.0700484	0.0536315	0.0423757	0.0343245
30722	FENGYUN 1C DEB	0.0298894	582.319	3.60709	0.901842	0.400824	0.225465	0.144298	0.100208	0.0736214	0.0563664	0.0445372	0.0360746
30723	FENGYUN 1C DEB	0.0016944	806.601	3.4148	0.853755	0.379452	0.213443	0.136604	0.0948641	0.069696	0.0533613	0.0421625	0.0341511
30724	FENGYUN 1C DEB	0.0101033	711.513	3.4542	0.863608	0.38383	0.215906	0.13818	0.0959585	0.0705004	0.0539772	0.0426489	0.0345459
30725	FENGYUN 1C DEB	0.0101341	797.384	3.50301	0.875818	0.389258	0.218959	0.140134	0.0973157	0.0714973	0.0547402	0.0432516	0.0350339
30726	FENGYUN 1C DEB	0.0087559	823.904	3.49479	0.873756	0.38834	0.218443	0.139804	0.0970861	0.0713288	0.0546112	0.0431495	0.0349518
30728	FENGYUN 1C DEB	0.0100679	741.193	3.47394	0.868546	0.386024	0.21714	0.13897	0.0965073	0.0709035	0.0542856	0.0428925	0.034743
30730	FENGYUN 1C DEB	0.0088118	770.929	3.47479	0.868761	0.386121	0.217194	0.139005	0.0965315	0.0709214	0.0542992	0.0429031	0.0347517
30731	FENGYUN 1C DEB	0.0018802	803.74	3.41772	0.854486	0.379777	0.213626	0.136721	0.0949449	0.0697557	0.053407	0.0421982	0.0341804
30732	FENGYUN 1C DEB	0.0132082	789.929	3.52855	0.882194	0.392092	0.220554	0.141154	0.0980239	0.0720181	0.0551391	0.0435666	0.0352893
30733	FENGYUN 1C DEB	0.0061554	613.179	3.35624	0.839116	0.372946	0.209782	0.134261	0.0932375	0.0685007	0.0524465	0.0414395	0.0335656
30734	FENGYUN 1C DEB	0.0041305	477.152	3.28805	0.822068	0.365369	0.205521	0.131534	0.0913433	0.0671092	0.0513808	0.0405973	0.032884
30735	FENGYUN 1C DEB	0.0073069	797.263	3.47378	0.868505	0.386007	0.21713	0.138964	0.0965029	0.0709007	0.0542827	0.0428908	0.0347419
30736	FENGYUN 1C DEB	0.0296655	832.853	3.73302	0.933341	0.414824	0.233341	0.149338	0.103708	0.0761935	0.0583356	0.0460925	0.037335
30737	FENGYUN 1C DEB	0.0025765	819.13	3.43373	0.858487	0.381555	0.214625	0.137361	0.0953899	0.0700825	0.053657	0.0423956	0.034341
30738	FENGYUN 1C DEB	0.0061073	758.101	3.44201	0.860558	0.382476	0.215143	0.137692	0.0956197	0.0702514	0.0537866	0.042498	0.0344232
30739	FENGYUN 1C DEB	0.0105145	774.246	3.4932	0.873361	0.388165	0.218344	0.139741	0.0970422	0.071297	0.0545863	0.0431302	0.0349359
30740	FENGYUN 1C DEB	0.0050153	767.916	3.43608	0.859079	0.381817	0.214773	0.137456	0.0954556	0.0701307	0.053694	0.0424252	0.0343646
30741	FENGYUN 1C DEB	0.0006308	845.191	3.42812	0.857088	0.380932	0.214276	0.137137	0.0952342	0.0699683	0.0535696	0.0423265	0.034285
30742	FENGYUN 1C DEB	0.0080162	827.807	3.49685	0.874275	0.388571	0.218573	0.139886	0.0971439	0.0713714	0.0546439	0.0431753	0.0349722
30744	FENGYUN 1C DEB	0.0019742	767.256	3.40094	0.85029	0.377911	0.212576	0.136049	0.0944784	0.0694129	0.0531446	0.041991	0.0340128
30745	FENGYUN 1C DEB	0.00254	752.991	3.39588	0.849025	0.377349	0.21226	0.135847	0.0943383	0.0693102	0.0530655	0.0419283	0.0339623
30746	FENGYUN 1C DEB	0.0049342	779.663	3.42835	0.857143	0.380957	0.21429	0.137146	0.09524	0.0699726	0.0535734	0.0423297	0.0342874
30749	FENGYUN 1C DEB	0.0057112	852.466	3.4774	0.869408	0.386409	0.217356	0.139108	0.0966034	0.0709735	0.0543399	0.0429351	0.0347771
30750	FENGYUN 1C DEB	0.0048313	807.99	3.45201	0.86306	0.383587	0.215769	0.138092	0.0958979	0.0704558	0.0539428	0.0426218	0.0345236
30751	FENGYUN 1C DEB	0.0059718	828.252	3.45746	0.864422	0.384193	0.21611	0.138311	0.0960493	0.0705669	0.0540283	0.0426889	0.0345785
30752	FENGYUN 1C DEB	0.0022956	750.18	3.39932	0.849887	0.377731	0.212475	0.135985	0.0944341	0.0693803	0.0531199	0.0419709	0.0339966
30753	FENGYUN 1C DEB	0.0062406	825.342	3.47698	0.869302	0.386361	0.21733	0.139092	0.0965914	0.0709653	0.0543331	0.0429297	0.0347739
30755	FENGYUN 1C DEB	0.0173053	644.486	3.502	0.875565	0.389146	0.218896	0.140093	0.0972876	0.0714768	0.0547242	0.0432392	0.035024
30756	FENGYUN 1C DEB	0.0084684	802.131	3.48833	0.872143	0.387623	0.21804	0.139546	0.0969069	0.0711971	0.0545106	0.0430699	0.0348869
30758	FENGYUN 1C DEB	0.0046211	828.438	3.46045	0.865169	0.384524	0.216296	0.13843	0.0961321	0.0706282	0.0540746	0.0427254	0.0346081
30759	FENGYUN 1C DEB	0.0015202	786.327	3.40869	0.852227	0.378772	0.213061	0.136359	0.0946945	0.0695716	0.053266	0.0420864	0.0340901
30760	FENGYUN 1C DEB	0.0054897	838.844	3.47465	0.868721	0.386103	0.217184	0.138998	0.0965266	0.0709175	0.0542963	0.042901	0.0347503
30761	FENGYUN 1C DEB	0.009498	731.653	3.44861	0.862211	0.383209	0.215557	0.137957	0.0958035	0.0703863	0.0538902	0.0425795	0.0344901
30762	FENGYUN 1C DEB	0.0205021	758.712	3.5979	0.899539	0.3998	0.224889	0.143929	0.099951	0.0734336	0.0562229	0.0444227	0.0359828
30763	FENGYUN 1C DEB	0.0036652	791.458	3.42188	0.855526	0.380239	0.213885	0.136887	0.0950608	0.0698408	0.0534723	0.0422494	0.0342221
30764	FENGYUN 1C DEB	0.0184664	498.271	3.44282	0.860763	0.382567	0.215195	0.137726	0.095643	0.0702687	0.0537991	0.0425082	0.0344325
30765	FENGYUN 1C DEB	0.0073593	807.9	3.47933	0.869893	0.386625	0.217477	0.139186	0.0966571	0.0710131	0.0543701	0.0429588	0.0347973
30766	FENGYUN 1C DEB	0.0087258	811.716	3.47914	0.869842	0.386602	0.217465	0.139177	0.0966515	0.071009	0.0543665	0.0429561	0.0347947
30768	FENGYUN 1C DEB	0.0038863	773.469	3.42757	0.856946	0.38087	0.21424	0.137114	0.0952186	0.0699567	0.0535609	0.0423198	0.0342789
30770	FENGYUN 1C DEB	0.0014208	835.602	3.43186	0.858019	0.381347	0.214508	0.137286	0.0953376	0.0700442	0.0536276	0.042373	0.0343225
30771	FENGYUN 1C DEB	0.0031015	807.401	3.4211	0.85533	0.380151	0.213836	0.136856	0.0950385	0.0698252	0.0534596	0.0422399	0.034214
30773	MIDSTAR 1	0.0002973	412.368	3.22574	0.806486	0.358443	0.201625	0.129041	0.0896119	0.0658372	0.0504066	0.039828	0.0322609
30774	OE (NEXTSAT)	0.0005001	428.656	3.23631	0.809127	0.359617	0.202286	0.129464	0.0899052	0.066053	0.0505721	0.0399586	0.0323661
30775	STPSAT 1	0.0003002	480.422	3.26147	0.815418	0.362412	0.203858	0.13047	0.0906038	0.0665663	0.0509649	0.0402688	0.0326183
30776	FALCONSAT 3	0.0002338	447.962	3.24479	0.811248	0.36056	0.202816	0.129803	0.0901406	0.0662261	0.0507046	0.040063	0.0324517
30777	CFESAT	0.000467	449.187	3.24721	0.811854	0.360829	0.202967	0.129899	0.090208	0.0662755	0.0507422	0.0400926	0.0324753
30783	CBERS 1 DEB	0.0051705	737.22	3.41453	0.85369	0.379422	0.213426	0.136593	0.0948563	0.0696906	0.0533569	0.0421592	0.0341492
30789	CBERS 1 DEB	0.0008136	737.833	3.37745	0.844416	0.375301	0.211107	0.135109	0.093826	0.068934	0.0527773	0.0417013	0.0337774
30791	CBERS 1 DEB	0.0006659	727.277	3.37125	0.842866	0.374612	0.21072	0.134861	0.093654	0.0688071	0.0526806	0.0416243	0.0337159
30792	CBERS 1 DEB	0.0005937	765.899	3.38785	0.847018	0.376457	0.211758	0.135526	0.0941151	0.0691463	0.0529398	0.0418292	0.0338821
30800	FENGYUN 1C DEB	0.0047712	630.163	3.36362	0.840959	0.373764	0.210243	0.134556	0.0934423	0.0686516	0.0525614	0.0415301	0.0336396
30802	FENGYUN 1C DEB	0.0021695	816.489	3.42703	0.856811	0.380811	0.214207	0.137093	0.0952037	0.0699455	0.0535523	0.0423131	0.0342733
30803	FENGYUN 1C DEB	0.0118679	801.436	3.50992	0.877537	0.390022	0.219388	0.140409	0.0975065	0.0716375	0.0548476	0.0433363	0.035103
30804	FENGYUN 1C DEB	0.0208111	587.666	3.50982	0.877514	0.390014	0.219384	0.140406	0.0975044	0.0716361	0.0548465	0.043336	0.0351016
30805	FENGYUN 1C DEB	0.006999	843.073	3.49364	0.873469	0.388213	0.218371	0.139758	0.097054	0.0713053	0.0545933	0.0431355	0.03494
30806	FENGYUN 1C DEB	0.0272879	806.511	3.68947	0.922433	0.409976	0.230613	0.147593	0.102495	0.0753029	0.0576538	0.045554	0.0368987
30809	FENGYUN 1C DEB	0.0063407	795.539	3.45967	0.864977	0.384439	0.216249	0.1384	0.0961113	0.0706122	0.0540623	0.0427163	0.0346002
30810	FENGYUN 1C DEB	0.0235586	785.336	3.6416	0.910472	0.40466	0.227622	0.145679	0.101166	0.0743259	0.0569061	0.0449633	0.0364205
30811	FENGYUN 1C DEB	0.0295707	832.594	3.73335	0.933413	0.414856	0.233358	0.149349	0.103715	0.076199	0.0583401	0.0460962	0.0373377
30813	FENGYUN 1C DEB	0.0056018	589.702	3.35688	0.839275	0.373016	0.209823	0.134287	0.0932551	0.068514	0.0524564	0.0414468	0.0335723
30814	FENGYUN 1C DEB	0.0051932	758.553	3.41834	0.854641	0.379844	0.213664	0.136745	0.0949622	0.0697681	0.0534166	0.042206	0.034187
30815	FENGYUN 1C DEB	0.0003721	789.435	3.39899	0.849804	0.377695	0.212455	0.135972	0.0944247	0.0693736	0.0531141	0.0419667	0.0339936
30816	FENGYUN 1C DEB	0.0061399	824.816	3.46584	0.866517	0.385123	0.216633	0.138646	0.0962819	0.0707381	0.0541587	0.0427926	0.0346624
30817	FENGYUN 1C DEB	0.0065741	848.546	3.49104	0.872824	0.387927	0.21821	0.139655	0.0969829	0.0712524	0.0545531	0.0431041	0.0349138
30820	FENGYUN 1C DEB	0.0060401	825.384	3.4727	0.868232	0.385886	0.217062	0.13892	0.0964726	0.0708783	0.0542663	0.0428768	0.034731
30821	FENGYUN 1C DEB	0.0098453	685.002	3.42822	0.857113	0.380943	0.214282	0.137141	0.0952371	0.06997	0.0535714	0.0423275	0.0342859
30822	FENGYUN 1C DEB	0.0077462	804.715	3.48058	0.870201	0.386761	0.217554	0.139235	0.0966912	0.0710389	0.0543894	0.0429744	0.0348094
30823	FENGYUN 1C DEB	0.0138971	790.838	3.53056	0.882701	0.392316	0.220679	0.141235	0.0980804	0.0720588	0.0551706	0.0435914	0.0353096
30826	FENGYUN 1C DEB	0.019402	544.207	3.47047	0.867682	0.385642	0.216925	0.138832	0.0964115	0.0708333	0.0542316	0.0428495	0.0347087
30827	FENGYUN 1C DEB	0.0065743	805.244	3.46784	0.867018	0.385345	0.216758	0.138726	0.0963371	0.0707785	0.0541898	0.0428173	0.0346821
30828	FENGYUN 1C DEB	0.0326106	518.023	3.60391	0.901053	0.400474	0.225267	0.144172	0.100119	0.0735578	0.0563172	0.0444976	0.0360431
30829	FENGYUN 1C DEB	0.0038004	843.929	3.4605	0.865181	0.384531	0.216299	0.138432	0.0961334	0.0706285	0.0540755	0.0427264	0.0346086
30830	FENGYUN 1C DEB	0.003293	832.618	3.44846	0.862169	0.383192	0.215546	0.13795	0.0957991	0.0703829	0.0538868	0.0425778	0.034488
30831	FENGYUN 1C DEB	0.0057279	758.205	3.42897	0.857298	0.381027	0.214328	0.137171	0.0952577	0.0699854	0.0535823	0.0423369	0.0342935
30832	FENGYUN 1C DEB	0.017369	827.107	3.59041	0.897662	0.398968	0.22442	0.14363	0.0997429	0.0732804	0.0561055	0.0443304	0.035908
30833	FENGYUN 1C DEB	0.00351	790.607	3.42806	0.857072	0.380925	0.214272	0.137134	0.0952324	0.0699668	0.0535688	0.0423257	0.0342842
30835	FENGYUN 1C DEB	0.0119413	446.62	3.34472	0.836242	0.371669	0.209065	0.133802	0.092918	0.0682663	0.0522672	0.0412975	0.0334512
30836	FENGYUN 1C DEB	0.0028267	838.516	3.44399	0.861053	0.382695	0.215267	0.137772	0.095675	0.0702919	0.0538173	0.0425225	0.0344434
30837	FENGYUN 1C DEB	0.0034247	825.677	3.44792	0.862038	0.383133	0.215513	0.137929	0.0957843	0.0703722	0.053879	0.0425716	0.0344825
30838	FENGYUN 1C DEB	0.0058006	766.724	3.44358	0.860955	0.382652	0.215243	0.137756	0.0956642	0.0702837	0.0538112	0.0425177	0.0344401
30840	FENGYUN 1C DEB	0.026281	548.616	3.53957	0.884968	0.393324	0.221246	0.141598	0.0983324	0.0722448	0.0553125	0.0437043	0.0354005
30841	FENGYUN 1C DEB	0.0359665	834.782	3.8117	0.952999	0.423561	0.238254	0.152484	0.105891	0.0777982	0.0595645	0.0470632	0.0381212
30843	FENGYUN 1C DEB	0.0155748	617.061	3.45471	0.863742	0.38389	0.21594	0.138202	0.095974	0.0705115	0.0539854	0.0426557	0.034551
30844	FENGYUN 1C DEB	0.0041181	648.141	3.36997	0.842547	0.37447	0.21064	0.13481	0.0936186	0.0687812	0.0526606	0.0416087	0.0337028
30845	FENGYUN 1C DEB	0.0194945	834.454	3.60716	0.901854	0.400829	0.225468	0.1443	0.100209	0.0736227	0.0563675	0.0445374	0.0360754
30846	FENGYUN 1C DEB	0.0063161	743.002	3.42519	0.856354	0.380606	0.214092	0.137019	0.0951522	0.0699085	0.0535237	0.0422905	0.034255
30847	FENGYUN 1C DEB	0.0075324	823.185	3.48917	0.87235	0.387718	0.218092	0.139579	0.0969301	0.0712138	0.0545235	0.0430803	0.0348949
30848	FENGYUN 1C DEB	0.0051054	781.629	3.42613	0.856589	0.380711	0.214151	0.137057	0.095179	0.0699277	0.0535383	0.0423023	0.0342647
30849	FENGYUN 1C DEB	0.0055176	821.458	3.46711	0.866837	0.385266	0.216713	0.138697	0.0963178	0.0707644	0.0541787	0.042808	0.0346752
30850	FENGYUN 1C DEB	0.0136531	789.223	3.53561	0.883961	0.392877	0.220994	0.141437	0.0982201	0.0721623	0.0552492	0.0436537	0.0353602
30851	FENGYUN 1C DEB	0.0067425	711.117	3.42579	0.856503	0.380673	0.214129	0.137043	0.0951689	0.0699206	0.0535328	0.0422976	0.0342612
30852	FENGYUN 1C DEB	0.006003	823.86	3.47181	0.868008	0.385787	0.217006	0.138885	0.0964477	0.0708596	0.0542519	0.042866	0.0347219
30856	FENGYUN 1C DEB	0.0138424	757.561	3.50805	0.877073	0.389814	0.219272	0.140334	0.0974547	0.0715997	0.0548185	0.0433138	0.035084
30857	FENGYUN 1C DEB	0.0078546	800.262	3.47756	0.869445	0.386425	0.217365	0.139115	0.0966073	0.0709769	0.0543417	0.0429369	0.0347788
30858	FENGYUN 1C DEB	0.003055	818.996	3.43872	0.859737	0.38211	0.214938	0.137561	0.0955286	0.0701845	0.053735	0.0424573	0.0343908
30859	FENGYUN 1C DEB	0.0059198	784.458	3.45353	0.863442	0.383757	0.215865	0.138153	0.0959404	0.0704869	0.0539669	0.0426405	0.0345387
30860	FENGYUN 1C DEB	0.0048508	809.157	3.45192	0.863035	0.383577	0.215763	0.138089	0.0958953	0.0704536	0.0539412	0.0426203	0.0345223
30862	FENGYUN 1C DEB	0.0077712	779.024	3.4667	0.866732	0.385219	0.216687	0.13868	0.0963058	0.0707556	0.0541723	0.0428025	0.0346703
30863	FENGYUN 1C DEB	0.0885082	830.629	4.48797	1.12214	0.498736	0.28054	0.179547	0.124685	0.0916061	0.0701358	0.0554164	0.0448876
30867	FENGYUN 1C DEB	0.0061159	813.636	3.47017	0.867599	0.385604	0.216904	0.138819	0.0964021	0.0708258	0.0542266	0.0428456	0.0347051
30868	FENGYUN 1C DEB	0.0139227	756.603	3.5236	0.88096	0.391544	0.220244	0.140957	0.0978873	0.0719176	0.0550615	0.0435062	0.0352394
30871	FENGYUN 1C DEB	0.0039584	515.519	3.28934	0.822387	0.36551	0.205601	0.131585	0.0913785	0.0671354	0.0514009	0.0406127	0.0328964
30872	FENGYUN 1C DEB	0.0049059	762.249	3.4305	0.85768	0.381197	0.214425	0.137232	0.0953001	0.0700169	0.0536064	0.0423559	0.0343085
30873	FENGYUN 1C DEB	0.0110583	752.129	3.4842	0.871109	0.387164	0.217781	0.13938	0.0967925	0.0711129	0.0544454	0.0430192	0.0348457
30874	FENGYUN 1C DEB	0.0042923	805.932	3.44286	0.860772	0.382571	0.215197	0.137726	0.0956439	0.070269	0.0537998	0.0425085	0.0344316
30875	FENGYUN 1C DEB	0.0035861	617.276	3.33778	0.834499	0.370893	0.208629	0.133523	0.0927244	0.0681241	0.0521578	0.0412114	0.0333817
30876	FENGYUN 1C DEB	0.0069524	849.393	3.49631	0.874141	0.388511	0.218539	0.139866	0.097129	0.0713601	0.0546351	0.0431684	0.0349675
30877	FENGYUN 1C DEB	0.0069222	744.86	3.43406	0.858573	0.381592	0.214647	0.137374	0.095399	0.0700896	0.0536623	0.0423999	0.0343443
30878	FENGYUN 1C DEB	0.0043892	832.631	3.46042	0.86516	0.38452	0.216294	0.138429	0.0961308	0.0706272	0.0540741	0.0427254	0.0346081
30879	FENGYUN 1C DEB	0.0415731	580.131	3.74465	0.936235	0.416112	0.234064	0.149801	0.104029	0.0764299	0.0585167	0.0462356	0.0374511
30880	FENGYUN 1C DEB	0.0024697	823.663	3.43684	0.859266	0.3819	0.21482	0.137485	0.095476	0.0701457	0.0537053	0.0424338	0.0343714
30882	FENGYUN 1C DEB	0.024195	532.265	3.51891	0.879796	0.391026	0.219953	0.14077	0.0977577	0.071822	0.0549885	0.0434485	0.0351931
30883	FENGYUN 1C DEB	0.0115706	763.029	3.50188	0.875527	0.389128	0.218886	0.140088	0.097283	0.0714732	0.0547221	0.0432372	0.0350223
30884	FENGYUN 1C DEB	0.0109297	667.573	3.44966	0.862474	0.383327	0.215623	0.137999	0.0958327	0.0704078	0.0539061	0.0425927	0.0345002
30885	FENGYUN 1C DEB	0.0082786	759.966	3.46483	0.866271	0.385014	0.216572	0.138606	0.0962545	0.0707179	0.0541436	0.0427799	0.034652
30886	FENGYUN 1C DEB	0.0039085	824.565	3.4479	0.862033	0.383131	0.215512	0.137928	0.095784	0.0703717	0.0538785	0.042571	0.0344827
30887	FENGYUN 1C DEB	0.0307276	561.795	3.6094	0.902436	0.401089	0.225614	0.144394	0.100274	0.0736702	0.0564039	0.044566	0.0360992
30888	FENGYUN 1C DEB	0.0143954	584.826	3.44507	0.861324	0.382816	0.215335	0.137815	0.0957053	0.070314	0.0538345	0.0425364	0.0344546
30891	FENGYUN 1C DEB	0.0053944	846.395	3.47305	0.868325	0.385927	0.217086	0.138935	0.0964828	0.0708854	0.0542716	0.0428816	0.034734
30892	FENGYUN 1C DEB	0.003951	809.245	3.437	0.859303	0.381917	0.21483	0.137491	0.0954805	0.0701495	0.0537079	0.0424361	0.0343737
30893	FENGYUN 1C DEB	0.0329574	694.782	3.69771	0.924515	0.410903	0.231133	0.147926	0.102727	0.0754731	0.057784	0.0456572	0.0369821
30895	FENGYUN 1C DEB	0.0232311	633.433	3.56106	0.890335	0.39571	0.222588	0.142457	0.0989286	0.0726826	0.0556475	0.0439682	0.0356145
30898	FENGYUN 1C DEB	0.0131918	612.023	3.44167	0.860477	0.382439	0.215123	0.13768	0.095611	0.0702451	0.0537814	0.0424942	0.0344202
30899	FENGYUN 1C DEB	0.0041141	809.969	3.44762	0.861959	0.383099	0.215493	0.137916	0.0957759	0.070366	0.0538739	0.0425676	0.0344798
30900	FENGYUN 1C DEB	0.0076968	791.658	3.46442	0.866162	0.384966	0.216544	0.138589	0.0962427	0.0707088	0.0541366	0.0427749	0.0346481
30902	FENGYUN 1C DEB	0.0116033	760.243	3.49496	0.873803	0.388361	0.218455	0.139811	0.0970915	0.0713326	0.0546146	0.043152	0.0349538
30903	FENGYUN 1C DEB	0.0097809	831.462	3.51348	0.878433	0.39042	0.219613	0.140552	0.0976057	0.0717108	0.0549038	0.0433807	0.0351388
30905	FENGYUN 1C DEB	0.0066324	820.999	3.46105	0.865319	0.384591	0.216334	0.138454	0.0961486	0.0706398	0.0540839	0.042733	0.0346135
30906	FENGYUN 1C DEB	0.0087406	794.789	3.4853	0.871381	0.387287	0.217849	0.139424	0.0968226	0.0711351	0.0544631	0.0430324	0.0348563
30907	FENGYUN 1C DEB	0.0062559	820.887	3.47528	0.868877	0.386172	0.217224	0.139023	0.096544	0.0709303	0.0543064	0.0429088	0.0347561
30912	FENGYUN 1C DEB	0.0110382	632.718	3.43265	0.858227	0.38144	0.214562	0.13732	0.0953613	0.0700614	0.0536409	0.0423833	0.0343305
30913	FENGYUN 1C DEB	0.0046241	853.685	3.46669	0.866728	0.385217	0.216686	0.138679	0.0963051	0.0707552	0.0541722	0.0428028	0.0346706
30914	FENGYUN 1C DEB	0.0534171	845.63	4.02779	1.00708	0.4476	0.251777	0.161138	0.111902	0.0822138	0.0629451	0.0497342	0.040285
30915	FENGYUN 1C DEB	0.0060904	805.442	3.4657	0.866485	0.385109	0.216625	0.13864	0.0962786	0.0707349	0.0541569	0.0427907	0.0346606
30916	FENGYUN 1C DEB	0.0075823	830.083	3.49312	0.873341	0.388156	0.218339	0.139738	0.0970402	0.0712952	0.0545857	0.0431292	0.034935
30918	FENGYUN 1C DEB	0.0169448	803.085	3.56561	0.891463	0.396212	0.22287	0.142637	0.0990538	0.0727744	0.0557179	0.0440242	0.0356597
30919	FENGYUN 1C DEB	0.0055439	745.972	3.42881	0.857257	0.381009	0.214319	0.137164	0.0952533	0.069982	0.0535799	0.0423352	0.0342917
30920	FENGYUN 1C DEB	0.0154874	804.287	3.56076	0.890257	0.395674	0.222568	0.142444	0.0989198	0.0726761	0.0556426	0.0439647	0.0356111
30921	FENGYUN 1C DEB	0.002076	816.993	3.42609	0.856579	0.380706	0.214148	0.137056	0.0951776	0.0699266	0.0535375	0.0423016	0.0342642
30922	FENGYUN 1C DEB	0.001328	838.834	3.42667	0.856722	0.380771	0.214185	0.137078	0.0951937	0.0699384	0.0535469	0.042309	0.0342702
30923	FENGYUN 1C DEB	0.0032799	778.12	3.42369	0.855981	0.380441	0.213999	0.13696	0.0951109	0.0698775	0.0535003	0.0422718	0.0342406
30924	FENGYUN 1C DEB	0.0052483	766.276	3.42704	0.856816	0.380812	0.214208	0.137094	0.0952044	0.0699462	0.053553	0.0423135	0.034274
30925	FENGYUN 1C DEB	0.0044085	792.89	3.43867	0.859727	0.382105	0.214935	0.137559	0.0955273	0.0701835	0.0537344	0.0424566	0.0343903
30926	FENGYUN 1C DEB	0.0211693	499.438	3.46992	0.867539	0.38558	0.21689	0.13881	0.0963965	0.0708213	0.0542236	0.0428431	0.0347031
30927	FENGYUN 1C DEB	0.011975	809.803	3.52642	0.88167	0.391858	0.220421	0.14107	0.0979657	0.0719746	0.055106	0.0435402	0.0352684
30928	FENGYUN 1C DEB	0.0460558	839.545	3.9187	0.979777	0.435464	0.244951	0.156768	0.108868	0.079984	0.0612384	0.0483858	0.0391925
30930	FENGYUN 1C DEB	0.0117107	697.356	3.46534	0.866396	0.38507	0.216603	0.138626	0.0962681	0.070728	0.0541513	0.0427863	0.0346577
30931	FENGYUN 1C DEB	0.0096439	829.824	3.51127	0.877878	0.390172	0.219473	0.140463	0.0975444	0.0716652	0.0548692	0.0433533	0.0351164
30932	FENGYUN 1C DEB	0.0074284	811.992	3.48288	0.870776	0.387017	0.217698	0.139328	0.096755	0.0710855	0.0544252	0.0430024	0.0348327
30933	FENGYUN 1C DEB	0.0118947	803.183	3.52553	0.881439	0.391757	0.220364	0.141034	0.0979402	0.0719562	0.0550914	0.0435295	0.0352585
30934	FENGYUN 1C DEB	0.036122	834.546	3.81442	0.953683	0.423865	0.238425	0.152593	0.105967	0.0778534	0.0596069	0.0470972	0.0381485
30936	FENGYUN 1C DEB	0.0049028	791.099	3.43669	0.859228	0.381884	0.214811	0.137479	0.0954721	0.0701431	0.0537032	0.0424324	0.03437
30937	FENGYUN 1C DEB	0.0076434	852.664	3.50164	0.875469	0.389102	0.218872	0.140077	0.0972766	0.0714686	0.0547185	0.0432343	0.0350197
30938	FENGYUN 1C DEB	0.0046822	799.547	3.43025	0.857617	0.381168	0.214408	0.137222	0.0952927	0.0700113	0.0536025	0.0423531	0.0343062
30940	FENGYUN 1C DEB	0.0042471	841.576	3.46233	0.865638	0.384734	0.216414	0.138505	0.0961844	0.0706665	0.0541043	0.0427488	0.0346266
30941	FENGYUN 1C DEB	0.003845	810.901	3.42831	0.857131	0.380951	0.214286	0.137143	0.0952386	0.0699718	0.0535725	0.0423286	0.0342866
30942	FENGYUN 1C DEB	0.0140975	745.966	3.51987	0.880029	0.391128	0.220011	0.140807	0.0977832	0.0718409	0.0550033	0.0434597	0.0352021
30943	FENGYUN 1C DEB	0.005113	844.568	3.47125	0.867871	0.385726	0.216972	0.138862	0.0964324	0.0708483	0.0542435	0.0428589	0.0347161
30944	FENGYUN 1C DEB	0.0155852	616.068	3.45456	0.863701	0.383872	0.21593	0.138195	0.0959687	0.070508	0.0539827	0.0426528	0.0345495
30945	FENGYUN 1C DEB	0.0036336	820.782	3.44074	0.860241	0.382334	0.215064	0.137641	0.0955848	0.0702258	0.0537667	0.0424824	0.0344106
30946	FENGYUN 1C DEB	0.0099816	684.386	3.43	0.857556	0.381141	0.214393	0.137212	0.0952864	0.0700064	0.0535986	0.0423496	0.0343031
